,conf,prediction,true
3936,0.6249709,2,2
3937,0.6249297,2,2
3938,0.624976,2,1
3939,0.62489504,2,2
3940,0.6249317,2,2
3941,0.62494487,2,1
3942,0.6249294,2,2
3943,0.6249479,2,1
3944,0.6247757,2,1
3945,0.62495786,2,2
3946,0.6249834,2,1
3947,0.6248974,2,2
3948,0.6249354,2,0
3949,0.6249637,2,2
3950,0.62491834,2,0
3951,0.6249558,2,0
3952,0.62491477,2,2
3953,0.62495375,2,2
3954,0.62499285,2,1
3955,0.624982,2,2
3956,0.62494034,2,2
3957,0.6248431,2,2
3958,0.6249286,2,2
3959,0.6249079,2,2
3960,0.6249207,2,2
3961,0.62493867,2,2
3962,0.62497973,2,1
3963,0.6248357,2,0
3964,0.624949,2,0
3965,0.6249591,2,2
3966,0.6249658,2,2
3967,0.6249668,2,2
3968,0.6249262,2,2
3969,0.6249,2,2
3970,0.62486726,2,2
3971,0.6249429,2,0
3972,0.624975,2,0
3973,0.62496656,2,0
3974,0.6249494,2,2
3975,0.62495434,2,2
3976,0.6249494,2,1
3977,0.6249268,2,2
3978,0.6249733,2,1
3979,0.6248628,2,0
3980,0.624949,2,0
3981,0.6249519,2,2
3982,0.6249709,2,2
3983,0.62487775,2,2
3984,0.62496734,2,2
3985,0.62493515,2,2
3986,0.6249645,2,0
3987,0.6247914,2,2
3988,0.6249624,2,0
3989,0.62479764,2,2
3990,0.6249503,2,0
3991,0.62495375,2,2
3992,0.62477875,2,2
3993,0.62496907,2,0
3994,0.6249525,2,2
3995,0.62495637,2,2
3996,0.6248953,2,1
3997,0.62492496,2,2
3998,0.6249666,2,0
3999,0.6249016,2,2
4000,0.6249674,2,2
4001,0.6249784,2,2
4002,0.6249693,2,2
4003,0.6249542,2,0
4004,0.6249626,2,1
4005,0.6249275,2,0
4006,0.62490803,2,2
4007,0.6249613,2,1
4008,0.6249338,2,2
4009,0.62495357,2,2
4010,0.62497836,2,0
4011,0.6249647,2,0
4012,0.6249391,2,1
4013,0.6248913,2,2
4014,0.6249726,2,2
4015,0.62489283,2,2
4016,0.62491405,2,2
4017,0.6249169,2,1
4018,0.62496597,2,1
4019,0.6249696,2,0
4020,0.6249551,2,2
4021,0.62497514,2,0
4022,0.6249707,2,2
4023,0.6249247,2,0
4024,0.6247181,2,2
4025,0.62492794,2,2
4026,0.6249714,2,1
4027,0.62494856,2,0
4028,0.62497234,2,2
4029,0.6249724,2,2
4030,0.62497157,2,2
4031,0.6249611,2,2
4032,0.62497425,2,2
4033,0.6249137,2,0
4034,0.62482125,2,2
4035,0.62493294,2,2
4036,0.62491846,2,2
4037,0.6249751,2,2
4038,0.6249552,2,2
4039,0.6249979,2,2
4040,0.62497026,2,2
4041,0.6249403,2,2
4042,0.6249839,2,2
4043,0.6249626,2,2
4044,0.6248638,2,2
4045,0.6249639,2,2
4046,0.6249047,2,2
4047,0.6248737,2,2
4048,0.62492245,2,2
4049,0.6248864,2,2
4050,0.6249616,2,1
4051,0.62482154,2,2
4052,0.6249094,2,2
4053,0.62495667,2,2
4054,0.6249601,2,1
4055,0.62496215,2,0
4056,0.62493813,2,1
4057,0.62492955,2,2
4058,0.624989,2,2
4059,0.6249138,2,2
4060,0.62486523,2,2
4061,0.6249391,2,2
4062,0.6248752,2,2
4063,0.62497216,2,1
4064,0.62495685,2,1
4065,0.6249656,2,2
4066,0.6248464,2,2
4067,0.6248292,2,2
4068,0.6249546,2,2
4069,0.6249579,2,2
4070,0.6249732,2,1
4071,0.6249649,2,2
4072,0.624967,2,1
4073,0.62497264,2,1
4074,0.6249208,2,2
4075,0.6249263,2,2
4076,0.62496984,2,2
4077,0.62483823,2,2
4078,0.6249674,2,0
4079,0.62496364,2,2
4080,0.6249746,2,2
4081,0.6249627,2,0
4082,0.62493503,2,2
4083,0.62488604,2,2
4084,0.6249571,2,2
4085,0.62488395,2,2
4086,0.62486684,2,2
4087,0.62495285,2,2
4088,0.62495816,2,2
4089,0.6249656,2,2
4090,0.6248582,2,2
4091,0.6249526,2,2
4092,0.6249758,2,1
4093,0.6249583,2,2
4094,0.62482744,2,2
4095,0.624941,2,2
4096,0.6249522,2,2
4097,0.6249408,2,2
4098,0.6249054,2,2
4099,0.6248098,2,2
4100,0.62490284,2,0
4101,0.6249714,2,2
4102,0.62498134,2,0
4103,0.624956,2,2
4104,0.6249362,2,2
4105,0.6250026,2,0
4106,0.6249634,2,2
4107,0.6249625,2,0
4108,0.6249608,2,0
4109,0.62492293,2,2
4110,0.62496877,2,1
4111,0.62496936,2,0
4112,0.6249647,2,2
4113,0.6249823,2,1
4114,0.62493104,2,1
4115,0.6249571,2,0
4116,0.62497777,2,0
4117,0.62488574,2,2
4118,0.62497556,2,0
4119,0.6249075,2,0
4120,0.6248732,2,2
4121,0.62495935,2,0
4122,0.6249494,2,2
4123,0.62497133,2,1
4124,0.62481636,2,2
4125,0.62476736,2,2
4126,0.62495875,2,0
4127,0.62490535,2,2
4128,0.62498623,2,0
4129,0.6247532,2,2
4130,0.62497663,2,0
4131,0.6249565,2,0
4132,0.62497425,2,2
4133,0.62485695,2,2
4134,0.6249744,2,0
4135,0.62497497,2,2
4136,0.62494946,2,2
4137,0.62493366,2,2
4138,0.6249795,2,0
4139,0.624967,2,2
4140,0.6249281,2,2
4141,0.62478137,2,2
4142,0.62496454,2,1
4143,0.6249696,2,2
4144,0.6249399,2,2
4145,0.6249805,2,1
4146,0.6249354,2,2
4147,0.62495726,2,2
4148,0.62496734,2,0
4149,0.6249138,2,2
4150,0.6249612,2,0
4151,0.62496686,2,2
4152,0.6249274,2,0
4153,0.6249484,2,0
4154,0.624927,2,2
4155,0.6248573,2,2
4156,0.6249812,2,0
4157,0.6249151,2,2
4158,0.6249692,2,0
4159,0.6249136,2,1
4160,0.62493795,2,2
4161,0.62495655,2,2
4162,0.62493825,2,1
4163,0.62494713,2,2
4164,0.62491083,2,2
4165,0.6248515,2,2
4166,0.6249681,2,0
4167,0.62494594,2,2
4168,0.62493134,2,1
4169,0.624917,2,2
4170,0.6249561,2,0
4171,0.6249616,2,1
4172,0.6247964,2,2
4173,0.6249417,2,0
4174,0.6249131,2,0
4175,0.62478733,2,2
4176,0.6249854,2,2
4177,0.62495756,2,2
4178,0.6249232,2,2
4179,0.62493986,2,2
4180,0.62495726,2,1
4181,0.6249707,2,0
4182,0.6249471,2,2
4183,0.6249693,2,0
4184,0.62489414,2,2
4185,0.62499064,2,2
4186,0.62496704,2,0
4187,0.62495005,2,2
4188,0.6249642,2,0
4189,0.6249705,2,2
4190,0.6249456,2,2
4191,0.62488395,2,2
4192,0.6248159,2,2
4193,0.62495285,2,1
4194,0.62497157,2,0
4195,0.6249572,2,2
4196,0.6249458,2,2
4197,0.6249136,2,2
4198,0.62497514,2,0
4199,0.6249753,2,1
4200,0.62496036,2,1
4201,0.6249558,2,2
4202,0.6249759,2,0
4203,0.6249654,2,0
4204,0.62493515,2,2
4205,0.6249111,2,2
4206,0.62498456,2,0
4207,0.62495005,2,1
4208,0.6249404,2,2
4209,0.62481517,2,0
4210,0.62493485,2,2
4211,0.62482953,2,2
4212,0.6249523,2,2
4213,0.624947,2,1
4214,0.6248325,2,1
4215,0.6249247,2,0
4216,0.62497157,2,2
4217,0.6249624,2,2
4218,0.6249661,2,2
4219,0.6249091,2,2
4220,0.6248943,2,2
4221,0.6249533,2,2
4222,0.6249639,2,1
4223,0.6249316,2,0
4224,0.62494123,2,2
4225,0.62491727,2,2
4226,0.6248844,2,2
4227,0.62486845,2,2
4228,0.62490517,2,2
4229,0.6249705,2,0
4230,0.62495965,2,2
4231,0.62498087,2,1
4232,0.62497324,2,2
4233,0.6249499,2,2
4234,0.6247892,2,2
4235,0.6249651,2,2
4236,0.6249673,2,0
4237,0.6249027,2,2
4238,0.62496024,2,2
4239,0.62496537,2,0
4240,0.624969,2,2
4241,0.62486494,2,2
4242,0.62488705,2,2
4243,0.62480277,2,2
4244,0.6249191,2,0
4245,0.6249868,2,0
4246,0.62496483,2,1
4247,0.62491053,2,1
4248,0.62493265,2,2
4249,0.62494516,2,0
4250,0.6249517,2,2
4251,0.62496734,2,0
4252,0.6249729,2,0
4253,0.6249567,2,0
4254,0.62488496,2,1
4255,0.6249608,2,2
4256,0.62489474,2,2
4257,0.6249639,2,0
4258,0.6248431,2,2
4259,0.6249741,2,2
4260,0.62497026,2,1
4261,0.6249662,2,0
4262,0.6249222,2,2
4263,0.6249562,2,2
4264,0.6247869,2,2
4265,0.6249528,2,2
4266,0.62495047,2,0
4267,0.6249571,2,2
4268,0.6248935,2,2
4269,0.62495756,2,0
4270,0.6249431,2,1
4271,0.62493515,2,1
4272,0.6249285,2,2
4273,0.6249118,2,2
4274,0.6248867,2,2
4275,0.62494856,2,1
4276,0.6248733,2,2
4277,0.6249504,2,2
4278,0.6249441,2,0
4279,0.6249007,2,2
4280,0.62496793,2,2
4281,0.6247909,2,2
4282,0.6249634,2,2
4283,0.6249613,2,2
4284,0.62495875,2,0
4285,0.6249454,2,2
4286,0.6249445,2,2
4287,0.62494844,2,0
4288,0.6249637,2,2
4289,0.6249709,2,1
4290,0.6249647,2,0
4291,0.624929,2,2
4292,0.6248966,2,2
4293,0.62496537,2,2
4294,0.62493175,2,2
4295,0.6249186,2,2
4296,0.62496585,2,0
4297,0.6249287,2,2
4298,0.6247983,2,2
4299,0.62495494,2,0
4300,0.62492603,2,0
4301,0.6247573,2,0
4302,0.62497234,2,2
4303,0.62495303,2,2
4304,0.6248871,2,2
4305,0.62488836,2,2
4306,0.62496835,2,1
4307,0.6249286,2,2
4308,0.62490755,2,2
4309,0.62493014,2,1
4310,0.6249598,2,2
4311,0.6249283,2,2
4312,0.6249657,2,0
4313,0.62471455,2,2
4314,0.62494135,2,2
4315,0.62492055,2,2
4316,0.6249537,2,2
4317,0.62494946,2,0
4318,0.6249159,2,2
4319,0.62493503,2,0
4320,0.6249507,2,0
4321,0.62495977,2,2
4322,0.6248523,2,2
4323,0.6249442,2,2
4324,0.62496513,2,2
4325,0.62494415,2,2
4326,0.6249461,2,2
4327,0.6248977,2,2
4328,0.6249497,2,2
4329,0.62495685,2,1
4330,0.62499183,2,2
4331,0.6249693,2,0
4332,0.6249609,2,2
4333,0.62495613,2,2
4334,0.62486416,2,2
4335,0.6249297,2,2
4336,0.62496006,2,0
4337,0.62495655,2,0
4338,0.62495476,2,2
4339,0.6249714,2,0
4340,0.62488604,2,0
4341,0.624939,2,2
4342,0.62478757,2,1
4343,0.6248256,2,2
4344,0.62494594,2,2
4345,0.6249332,2,1
4346,0.62497514,2,2
4347,0.6249671,2,2
4348,0.62492526,2,2
4349,0.62483525,2,2
4350,0.6249695,2,2
4351,0.62495667,2,2
4352,0.62496656,2,1
4353,0.62494844,2,1
4354,0.6249663,2,2
4355,0.6249626,2,2
4356,0.6249174,2,2
4357,0.6249679,2,1
4358,0.6248345,2,2
4359,0.62491435,2,2
4360,0.62496156,2,1
4361,0.6249495,2,2
4362,0.6249662,2,0
4363,0.6249736,2,0
4364,0.6249212,2,0
4365,0.62495655,2,0
4366,0.6248015,2,2
4367,0.6248836,2,2
4368,0.6247472,2,2
4369,0.6249619,2,2
4370,0.62495637,2,2
4371,0.62479967,2,2
4372,0.6249742,2,1
4373,0.6249773,2,1
4374,0.624937,2,0
4375,0.6249613,2,2
4376,0.62497115,2,1
4377,0.6249843,2,0
4378,0.62493044,2,1
4379,0.62496024,2,1
4380,0.62497246,2,2
4381,0.62496775,2,2
4382,0.6249419,2,2
4383,0.62493944,2,0
4384,0.6249623,2,2
4385,0.6249285,2,2
4386,0.62491107,2,2
4387,0.62495506,2,2
4388,0.6249838,2,0
4389,0.6248067,2,2
4390,0.6249698,2,2
4391,0.6249673,2,0
4392,0.6249592,2,0
4393,0.62474734,2,2
4394,0.62478274,2,1
4395,0.624962,2,0
4396,0.6249545,2,0
4397,0.6249582,2,0
4398,0.6248756,2,2
4399,0.6249717,2,0
4400,0.6249707,2,2
4401,0.6249481,2,1
4402,0.6248968,2,1
4403,0.6249249,2,1
4404,0.62497455,2,0
4405,0.6249556,2,2
4406,0.6249653,2,2
4407,0.62497324,2,2
4408,0.62482345,2,0
4409,0.6249016,2,1
4410,0.6249471,2,2
4411,0.6249506,2,2
4412,0.6249709,2,2
4413,0.62495345,2,0
4414,0.6249652,2,2
4415,0.6247435,2,1
4416,0.6249271,2,2
4417,0.6249727,2,2
4418,0.6248763,2,2
4419,0.6247563,2,2
4420,0.6248225,2,2
4421,0.6249497,2,2
4422,0.6249277,2,0
4423,0.62477547,2,2
4424,0.6249555,2,2
4425,0.62490785,2,0
4426,0.62495553,2,2
4427,0.62496495,2,1
4428,0.6248261,2,2
4429,0.6249808,2,1
4430,0.62496984,2,2
4431,0.62496305,2,2
4432,0.6249711,2,2
4433,0.6249715,2,2
4434,0.6249439,2,2
4435,0.62492424,2,0
4436,0.62498516,2,2
4437,0.6249608,2,2
4438,0.62488353,2,2
4439,0.6249271,2,2
4440,0.62495506,2,0
4441,0.62474066,2,2
4442,0.624946,2,2
4443,0.62492543,2,2
4444,0.6249381,2,0
4445,0.62491554,2,2
4446,0.62497956,2,2
4447,0.62497157,2,1
4448,0.62496865,2,1
4449,0.6249488,2,2
4450,0.62498647,2,0
4451,0.624943,2,1
4452,0.6249085,2,2
4453,0.62497705,2,1
4454,0.6249558,2,0
4455,0.6249705,2,0
4456,0.6249458,2,2
4457,0.62495303,2,2
4458,0.6249177,2,2
4459,0.6249552,2,2
4460,0.62494195,2,2
4461,0.6249681,2,0
4462,0.6249096,2,2
4463,0.6248708,2,2
4464,0.62495005,2,2
4465,0.62496465,2,2
4466,0.62478596,2,2
4467,0.62498,2,2
4468,0.62490207,2,1
4469,0.624928,2,2
4470,0.6249674,2,1
4471,0.6249782,2,1
4472,0.6249701,2,2
4473,0.6249719,2,2
4474,0.6248757,2,0
4475,0.6249701,2,0
4476,0.624974,2,2
4477,0.6248659,2,0
4478,0.62492985,2,2
4479,0.62492514,2,2
4480,0.62493014,2,2
4481,0.62495625,2,1
4482,0.6249207,2,2
4483,0.6249666,2,2
4484,0.62496334,2,2
4485,0.62497324,2,2
4486,0.6249396,2,0
4487,0.62495047,2,2
4488,0.6249644,2,2
4489,0.62491655,2,2
4490,0.62472683,2,1
4491,0.62480325,2,2
4492,0.6247723,2,2
4493,0.6249705,2,0
4494,0.6249445,2,2
4495,0.624959,2,2
4496,0.62483615,2,2
4497,0.62492156,2,2
4498,0.6249745,2,1
4499,0.62496346,2,2
4500,0.6246796,2,2
4501,0.624966,2,2
4502,0.62495387,2,1
4503,0.62490773,2,2
4504,0.6249605,2,0
4505,0.62476104,2,2
4506,0.62497556,2,1
4507,0.6249056,2,2
4508,0.6249689,2,2
4509,0.62496114,2,2
4510,0.62496746,2,2
4511,0.6249893,2,2
4512,0.62492836,2,2
4513,0.62495065,2,1
4514,0.62496215,2,2
4515,0.62491196,2,2
4516,0.62492496,2,2
4517,0.62484336,2,0
4518,0.6248986,2,2
4519,0.6249078,2,0
4520,0.62496364,2,1
4521,0.624923,2,2
4522,0.6249636,2,0
4523,0.6249511,2,2
4524,0.62493134,2,2
4525,0.62494904,2,1
4526,0.62497604,2,1
4527,0.624864,2,0
4528,0.62497896,2,0
4529,0.62493753,2,2
4530,0.6248719,2,2
4531,0.6248867,2,0
4532,0.6249712,2,0
4533,0.6249617,2,2
4534,0.62485963,2,2
4535,0.62496006,2,2
4536,0.62496114,2,2
4537,0.6249259,2,2
4538,0.62496454,2,0
4539,0.62497467,2,2
4540,0.62495077,2,0
4541,0.6249379,2,0
4542,0.6248219,2,2
4543,0.62492985,2,2
4544,0.6249392,2,1
4545,0.6249373,2,2
4546,0.6249795,2,2
4547,0.62495124,2,2
4548,0.6249588,2,0
4549,0.62500954,2,2
4550,0.62498844,2,1
4551,0.62494177,2,1
4552,0.6249232,2,1
4553,0.624672,2,2
4554,0.62494665,2,2
4555,0.6249958,2,2
4556,0.6249735,2,0
4557,0.6249646,2,2
4558,0.62473655,2,2
4559,0.6249627,2,2
4560,0.6248727,2,2
4561,0.6248944,2,2
4562,0.6249762,2,2
4563,0.6249803,2,1
4564,0.6248627,2,2
4565,0.6249786,2,2
4566,0.6249501,2,2
4567,0.6249096,2,2
4568,0.6249993,2,2
4569,0.62477183,2,0
4570,0.6249265,2,2
4571,0.6249537,2,2
4572,0.624946,2,2
4573,0.6248862,2,1
4574,0.6249753,2,2
4575,0.6249677,2,0
4576,0.6249265,2,2
4577,0.624973,2,0
4578,0.6249564,2,0
4579,0.62481344,2,2
4580,0.624914,2,2
4581,0.6249517,2,2
4582,0.6249224,2,2
4583,0.62496054,2,2
4584,0.6249118,2,1
4585,0.6249745,2,2
4586,0.6249464,2,2
4587,0.624989,2,2
4588,0.6249727,2,1
4589,0.62495524,2,0
4590,0.62492114,2,0
4591,0.6249389,2,2
4592,0.6249721,2,2
4593,0.62489665,2,0
4594,0.6249712,2,2
4595,0.6249358,2,2
4596,0.6249468,2,2
4597,0.624977,2,0
4598,0.62498194,2,1
4599,0.624983,2,2
4600,0.62493706,2,2
4601,0.6249575,2,2
4602,0.6249176,2,2
4603,0.6249467,2,0
4604,0.62487054,2,2
4605,0.6249729,2,1
4606,0.62493926,2,2
4607,0.62492853,2,2
4608,0.62497616,2,1
4609,0.62495875,2,1
4610,0.62491876,2,0
4611,0.624721,2,2
4612,0.624972,2,0
4613,0.62492496,2,2
4614,0.6249497,2,2
4615,0.62489307,2,2
4616,0.62487566,2,0
4617,0.6249771,2,1
4618,0.62496555,2,1
4619,0.6249449,2,2
4620,0.62496877,2,2
4621,0.6248561,2,2
4622,0.62488604,2,1
4623,0.6249823,2,1
4624,0.6249532,2,0
4625,0.6249538,2,2
4626,0.62494797,2,0
4627,0.6249325,2,2
4628,0.6247735,2,2
4629,0.6249549,2,1
4630,0.6249709,2,0
4631,0.6249963,2,2
4632,0.624903,2,2
4633,0.6249696,2,2
4634,0.62494373,2,1
4635,0.62498134,2,0
4636,0.6248631,2,2
4637,0.62498176,2,2
4638,0.6248462,2,0
4639,0.6249535,2,2
4640,0.6249425,2,1
4641,0.6249775,2,2
4642,0.6249403,2,2
4643,0.6250286,2,1
4644,0.6249759,2,2
4645,0.6249589,2,2
4646,0.62492573,2,1
4647,0.62497157,2,1
4648,0.624962,2,2
4649,0.62490064,2,2
4650,0.6247438,2,2
4651,0.62497157,2,1
4652,0.62497604,2,2
4653,0.62496156,2,2
4654,0.624985,2,0
4655,0.6249114,2,2
4656,0.62491566,2,2
4657,0.62491727,2,0
4658,0.62490046,2,0
4659,0.62497234,2,0
4660,0.62494254,2,2
4661,0.6249594,2,2
4662,0.6249532,2,2
4663,0.62497324,2,0
4664,0.624889,2,1
4665,0.6249696,2,0
4666,0.6249452,2,2
4667,0.624985,2,1
4668,0.6249362,2,2
4669,0.62490964,2,2
4670,0.62495774,2,0
4671,0.6249792,2,2
4672,0.62495625,2,2
4673,0.6249658,2,2
4674,0.62498105,2,0
4675,0.62481385,2,2
4676,0.62488836,2,2
4677,0.6248614,2,2
4678,0.62489563,2,2
4679,0.62494,2,0
4680,0.6248875,2,2
4681,0.6249684,2,1
4682,0.6248842,2,2
4683,0.6248564,2,1
4684,0.6249126,2,2
4685,0.624973,2,2
4686,0.62495875,2,0
4687,0.6247914,2,2
4688,0.6249737,2,1
4689,0.6249698,2,2
4690,0.6249441,2,2
4691,0.6249332,2,0
4692,0.62495637,2,1
4693,0.6249665,2,0
4694,0.62496454,2,0
4695,0.6249891,2,2
4696,0.6249826,2,0
4697,0.62499475,2,0
4698,0.6249788,2,0
4699,0.62495816,2,0
4700,0.6249711,2,0
4701,0.6249768,2,2
4702,0.6249543,2,1
4703,0.6249776,2,0
4704,0.62496144,2,2
4705,0.62497795,2,2
4706,0.62497944,2,1
4707,0.6249761,2,2
4708,0.6249423,2,0
4709,0.62493366,2,0
4710,0.6249781,2,1
4711,0.6248629,2,2
4712,0.62493616,2,2
4713,0.62482256,2,2
4714,0.62496686,2,1
4715,0.6247862,2,2
4716,0.6248538,2,2
4717,0.6248943,2,2
4718,0.62497497,2,0
4719,0.62496686,2,2
4720,0.62497103,2,0
4721,0.6249673,2,0
4722,0.62488604,2,1
4723,0.6249589,2,1
4724,0.62499416,2,1
4725,0.6249499,2,2
4726,0.6249754,2,2
4727,0.6249711,2,0
4728,0.6249708,2,0
4729,0.6249525,2,0
4730,0.6249796,2,0
4731,0.6247974,2,2
4732,0.6249747,2,0
4733,0.6249814,2,1
4734,0.6247996,2,2
4735,0.6248973,2,2
4736,0.62495726,2,2
4737,0.6249614,2,2
4738,0.6249546,2,1
4739,0.62496614,2,2
4740,0.62499136,2,0
4741,0.624965,2,2
4742,0.62491447,2,0
4743,0.62481403,2,2
4744,0.6249111,2,2
4745,0.6248697,2,2
4746,0.62492573,2,2
4747,0.6249416,2,2
4748,0.6249014,2,2
4749,0.624943,2,2
4750,0.62490755,2,2
4751,0.6249481,2,1
4752,0.62496126,2,2
4753,0.62495935,2,2
4754,0.6249577,2,2
4755,0.62496334,2,2
4756,0.6249217,2,1
4757,0.6249689,2,2
4758,0.6249518,2,2
4759,0.6249365,2,2
4760,0.6249355,2,2
4761,0.6249777,2,0
4762,0.6249223,2,1
4763,0.62486744,2,2
4764,0.62490106,2,1
4765,0.6248608,2,2
4766,0.62491226,2,0
4767,0.62493366,2,2
4768,0.62496126,2,2
4769,0.6249823,2,1
4770,0.6249613,2,1
4771,0.6249826,2,1
4772,0.6249875,2,2
4773,0.62497556,2,1
4774,0.62497914,2,0
4775,0.6249286,2,2
4776,0.62497866,2,1
4777,0.62495923,2,2
4778,0.62482136,2,2
4779,0.62496585,2,2
4780,0.62487847,2,2
4781,0.62490904,2,1
4782,0.6249164,2,2
4783,0.624813,2,2
4784,0.62495434,2,1
4785,0.62486887,2,2
4786,0.6249759,2,1
4787,0.6249541,2,2
4788,0.6249856,2,1
4789,0.62499195,2,0
4790,0.6249805,2,1
4791,0.6249754,2,2
4792,0.6249845,2,0
4793,0.62483,2,2
4794,0.62494385,2,2
4795,0.6249689,2,2
4796,0.624858,2,2
4797,0.62489057,2,2
4798,0.62493455,2,1
4799,0.6249525,2,0
4800,0.62496036,2,2
4801,0.62482995,2,2
4802,0.62496483,2,2
4803,0.62486225,2,1
4804,0.62497306,2,1
4805,0.6249603,2,1
4806,0.62496763,2,2
4807,0.62479264,2,2
4808,0.62499213,2,1
4809,0.6249782,2,0
4810,0.6249671,2,2
4811,0.6249065,2,2
4812,0.624885,2,2
4813,0.6249481,2,0
4814,0.6249632,2,0
4815,0.6249873,2,1
4816,0.6249338,2,2
4817,0.62496364,2,2
4818,0.6249779,2,2
4819,0.6249659,2,2
4820,0.6249675,2,1
4821,0.6249759,2,0
4822,0.62497485,2,2
4823,0.624979,2,2
4824,0.62495345,2,2
4825,0.6249598,2,2
4826,0.6248831,2,2
4827,0.62496686,2,0
4828,0.624961,2,2
4829,0.6249791,2,0
4830,0.6249406,2,2
4831,0.6249475,2,2
4832,0.62493837,2,2
4833,0.6249644,2,2
4834,0.6249851,2,1
4835,0.62493783,2,2
4836,0.624962,2,2
4837,0.62484103,2,2
4838,0.6249437,2,2
4839,0.62491584,2,1
4840,0.62494355,2,1
4841,0.62496233,2,1
4842,0.6249614,2,0
4843,0.6249365,2,2
4844,0.6249601,2,2
4845,0.6248956,2,0
4846,0.62491435,2,2
4847,0.62497497,2,0
4848,0.6249434,2,2
4849,0.6249586,2,0
4850,0.6249327,2,2
4851,0.6249316,2,0
4852,0.6249741,2,2
4853,0.6249559,2,1
4854,0.62496203,2,2
4855,0.62486774,2,2
4856,0.62498796,2,1
4857,0.6249506,2,2
4858,0.6248345,2,2
4859,0.6250189,2,0
4860,0.6248389,2,2
4861,0.6249679,2,1
4862,0.6249298,2,0
4863,0.624885,2,2
4864,0.6249762,2,0
4865,0.6249823,2,2
4866,0.6249823,2,1
4867,0.6248457,2,2
4868,0.6249612,2,2
4869,0.62495536,2,2
4870,0.62496006,2,1
4871,0.62497866,2,0
4872,0.62495965,2,0
4873,0.62490326,2,2
4874,0.62488234,2,2
4875,0.62484574,2,2
4876,0.6249599,2,0
4877,0.62495625,2,2
4878,0.62489766,2,2
4879,0.6249088,2,2
4880,0.6249558,2,2
4881,0.6249608,2,0
4882,0.6248954,2,2
4883,0.6249704,2,2
4884,0.62494886,2,2
4885,0.6249892,2,0
4886,0.6249624,2,2
4887,0.62490547,2,2
4888,0.6248463,2,2
4889,0.624898,2,2
4890,0.62492776,2,2
4891,0.624963,2,2
4892,0.62497616,2,2
4893,0.62495536,2,2
4894,0.6247511,2,2
4895,0.6249731,2,0
4896,0.6248646,2,2
4897,0.6249587,2,2
4898,0.62497264,2,2
4899,0.6249516,2,2
4900,0.6249456,2,2
4901,0.6249806,2,0
4902,0.6249373,2,2
4903,0.62495875,2,0
4904,0.6249457,2,2
4905,0.6249516,2,1
4906,0.62496156,2,0
4907,0.62482154,2,2
4908,0.62495834,2,2
4909,0.6249823,2,1
4910,0.62496275,2,2
4911,0.6249309,2,2
4912,0.6248259,2,2
4913,0.6249554,2,0
4914,0.62491834,2,2
4915,0.6249731,2,0
4916,0.624875,2,2
4917,0.6249018,2,0
4918,0.62496024,2,1
4919,0.6249703,2,2
4920,0.62493306,2,2
4921,0.62495345,2,1
4922,0.62491155,2,2
4923,0.6249704,2,0
4924,0.624802,2,2
4925,0.6249558,2,2
4926,0.6249366,2,2
4927,0.62499493,2,1
4928,0.624847,2,2
4929,0.6248903,2,2
4930,0.6248983,2,1
4931,0.62495726,2,0
4932,0.62495965,2,0
4933,0.6249586,2,1
4934,0.6249663,2,2
4935,0.6248668,2,2
4936,0.62496483,2,0
4937,0.6249057,2,2
4938,0.62493986,2,0
4939,0.6249558,2,0
4940,0.62496084,2,2
4941,0.62485087,2,2
4942,0.6249765,2,1
4943,0.6249713,2,1
4944,0.62490034,2,2
4945,0.6249669,2,2
4946,0.6248922,2,2
4947,0.62498486,2,0
4948,0.6248985,2,2
4949,0.6248245,2,2
4950,0.6247724,2,2
4951,0.62479186,2,2
4952,0.6248988,2,2
4953,0.62493855,2,2
4954,0.62495494,2,2
4955,0.62496215,2,0
4956,0.6249449,2,0
4957,0.6249442,2,2
4958,0.6249731,2,1
4959,0.6249494,2,2
4960,0.6249151,2,1
4961,0.6249464,2,2
4962,0.6249545,2,0
4963,0.62495345,2,2
4964,0.6249735,2,0
4965,0.6249655,2,2
4966,0.6248967,2,2
4967,0.62493795,2,2
4968,0.6249362,2,2
4969,0.6249483,2,2
4970,0.6249403,2,2
4971,0.6249736,2,2
4972,0.6249826,2,2
4973,0.6248765,2,2
4974,0.6248493,2,0
4975,0.6249556,2,0
4976,0.62484753,2,2
4977,0.62492675,2,2
4978,0.62498504,2,0
4979,0.62483346,2,1
4980,0.6249262,2,2
4981,0.6249796,2,1
4982,0.6249316,2,2
4983,0.6248764,2,2
4984,0.62494713,2,2
4985,0.62488246,2,2
4986,0.6249431,2,1
4987,0.6249627,2,2
4988,0.6249937,2,0
4989,0.6249634,2,0
4990,0.62496984,2,0
4991,0.6249212,2,0
4992,0.6249356,2,2
4993,0.62496465,2,0
4994,0.6249355,2,2
4995,0.6249286,2,0
4996,0.6249233,2,2
4997,0.62485385,2,0
4998,0.62496525,2,1
4999,0.6248982,2,2
5000,0.62496245,2,2
5001,0.6248358,2,2
5002,0.6249961,2,2
5003,0.62486905,2,1
5004,0.62492585,2,2
5005,0.6249611,2,2
5006,0.6249647,2,2
5007,0.62495816,2,2
5008,0.6249629,2,2
5009,0.6249086,2,2
5010,0.62490034,2,2
5011,0.62493616,2,2
5012,0.6248276,2,2
5013,0.6249671,2,0
5014,0.6249615,2,2
5015,0.62479633,2,2
